level,rule,order_count,revenue
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,47.0,7480.0
5,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Payment_Mode=Online,42.0,9860.0
5,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_delivery_charge_exist=Y,40.0,9437.0
5,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_1,36.0,7608.0
5,Day_of_Week=Tue and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y,39.0,9261.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,2.0,3267.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,2.0,3267.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,2.0,3420.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,2.0,3420.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Payment_Mode=Online,24.0,11358.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_delivery_charge_exist=Y,18.0,9090.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_2,9.0,3042.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_4,4.0,2988.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_3,11.0,5328.0
5,Day_of_Week=Tue and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y,20.0,9972.0
5,Service=Premium_Laundry and Store_Name=BANASWADI and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,9.0,5338.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N and Payment_Mode=Online,2.0,4260.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,3.0,6332.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N and Payment_Mode=Cash_to_store,2.0,4740.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,7.0,10818.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,8.0,14398.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Cash_to_store,1.0,3580.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,9.0,15022.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,9.0,15022.0
5,Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,40.0,12847.0
5,Day_of_Week=Sun and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Payment_Mode=Online,41.0,8618.0
5,Day_of_Week=Sun and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,32.0,6698.0
5,Day_of_Week=Sun and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,32.0,6698.0
5,Day_of_Week=Mon and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Payment_Mode=Online,53.0,10763.0
5,Day_of_Week=Mon and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,51.0,10399.0
5,Day_of_Week=Mon and Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,50.0,10163.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Payment_Mode=Online,75.0,27485.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,77.0,27773.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_4 and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=N and Payment_Mode=Online,27.0,5512.0
5,Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,6.0,5928.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,50.0,7683.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=N and Payment_Mode=Online,42.0,6527.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Payment_Mode=Online,25.0,8364.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_delivery_charge_exist=Y,19.0,6432.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_2,16.0,4896.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and amount_bd_bin=bucket_3,6.0,3000.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_pickup_charge_exist=Y,19.0,6432.0
5,Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,11.0,5548.0
5,Service=Steam_Ironing and Store_Name=AECS and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,21.0,5144.0
5,Service=Steam_Ironing and Store_Name=BANASWADI and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,96.0,25718.0
5,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=AECS and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,10.0,7704.0
5,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=BANASWADI and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y and Payment_Mode=Online,20.0,6048.0
5,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,19.0,6252.0
5,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,19.0,6252.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,23.0,7428.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,24.0,7710.0
5,Day_of_Week=Mon and Service=Steam_Ironing and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Payment_Mode=Online,109.0,17901.0
5,Day_of_Week=Mon and Service=Steam_Ironing and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,112.0,18309.0
5,Day_of_Week=Sun and Service=Steam_Ironing and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Payment_Mode=Online,101.0,15850.0
5,Day_of_Week=Sun and Service=Steam_Ironing and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,104.0,16138.0
5,Day_of_Week=Tue and Service=Dry_Cleaning and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,54.0,30074.0
5,Day_of_Week=Tue and Service=Dry_Cleaning and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Payment_Mode=Online,48.0,22866.0
5,Day_of_Week=Tue and Service=Dry_Cleaning and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Payment_Mode=Cash_to_store,6.0,7208.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=N,2.0,3582.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Payment_Mode=Online,7.0,13569.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,5.0,9987.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=N,2.0,3582.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,5.0,9987.0
5,Day_of_Week=Tue and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,148.0,46626.0
5,Day_of_Week=Tue and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Cash_to_store,17.0,8960.0
5,Day_of_Week=Fri and Service=Dry_Cleaning and Store_Name=SARJAPUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,6.0,3292.0
5,Day_of_Week=Fri and Service=Dry_Cleaning and Store_Name=SARJAPUR and Does_pickup_charge_exist=N and Payment_Mode=Online,6.0,3292.0
5,Day_of_Week=Sun and Store_Name=AECS and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,9.0,3795.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,11.0,8986.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,11.0,8986.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,7.0,5890.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,7.0,5890.0
5,Day_of_Week=Fri and Store_Name=SARJAPUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,16.0,7315.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Payment_Mode=Online,15.0,2970.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,15.0,2970.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Payment_Mode=Online,22.0,4320.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,23.0,4518.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,8.0,4034.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,8.0,4034.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,21.0,5466.0
5,Day_of_Week=Tue and Service=Wash_&_Fold_(Kg_Basis) and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Payment_Mode=Online,16.0,4524.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,11.0,3944.0
5,Day_of_Week=Sun and Service=Dry_Cleaning and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,11.0,3944.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,9.0,6888.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,9.0,6888.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Payment_Mode=Online,11.0,4240.0
5,Day_of_Week=Mon and Service=Dry_Cleaning and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,11.0,4240.0
5,Service=Dry_Cleaning and Store_Name=AECS and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,16.0,8453.0
5,Service=Dry_Cleaning and Store_Name=BANASWADI and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,25.0,10868.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,19.0,9360.0
5,Day_of_Week=Mon and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,19.0,9360.0
5,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,14.0,7074.0
5,Day_of_Week=Sun and Service=Wash_&_Fold_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,14.0,7074.0
5,Day_of_Week=Mon and Service=Premium_Laundry and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,3.0,3146.0
5,Day_of_Week=Mon and Service=Premium_Laundry and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,3.0,3146.0
5,Day_of_Week=Sun and Service=Premium_Laundry and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Payment_Mode=Online,4.0,3300.0
5,Day_of_Week=Sun and Service=Premium_Laundry and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,4.0,3300.0
5,Day_of_Week=Tue and Service=Premium_Laundry and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,26.0,6662.0
5,Day_of_Week=Tue and Service=Premium_Laundry and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Payment_Mode=Online,24.0,6292.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_3 and Payment_Mode=Online,8.0,3744.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,8.0,3744.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y,8.0,3744.0
5,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=N and Payment_Mode=Online,32.0,10386.0
5,Service=Premium_Laundry and Store_Name=BANASWADI and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N and Payment_Mode=Online,9.0,7956.0
5,Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=N and Payment_Mode=Online,7.0,3348.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Payment_Mode=Online,2.0,2838.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_delivery_charge_exist=Y,2.0,2838.0
5,Service=Premium_Laundry and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y,2.0,2838.0
5,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=AECS and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,2.0,3771.0
5,Service=Wash_&_Iron_(Kg_Basis) and Store_Name=AECS and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,2.0,3771.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Payment_Mode=Online,22.0,7236.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,17.0,5634.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,17.0,5634.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Payment_Mode=Online,28.0,8847.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,24.0,7560.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,24.0,7560.0
5,Day_of_Week=Mon and Service=Premium_Laundry and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,12.0,2810.0
5,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Does_delivery_charge_exist=N,9.0,6881.0
5,Day_of_Week=Thu and Total_Garment_bucket=bucket_5 and Store_Name=DOMLUR and Does_pickup_charge_exist=N and Payment_Mode=Online,8.0,4389.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_4 and Store_Name=DOMLUR and Does_delivery_charge_exist=N and Payment_Mode=Online,17.0,5211.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Payment_Mode=Online,7.0,3291.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_delivery_charge_exist=Y,6.0,2886.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y,6.0,2886.0
5,Service=Dry_Cleaning and Store_Name=AECS and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,4.0,6590.0
5,Service=Dry_Cleaning and Store_Name=AECS and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,4.0,6590.0
5,Service=Dry_Cleaning and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Online,2.0,3000.0
5,Service=Dry_Cleaning and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,4.0,7950.0
5,Service=Dry_Cleaning and Store_Name=BANASWADI and amount_bd_bin=bucket_5 and Does_pickup_charge_exist=Y and Payment_Mode=Cash_to_store,2.0,4950.0
5,Service=Dry_Cleaning and Total_Garment_bucket=bucket_3 and amount_bd_bin=bucket_4 and Does_delivery_charge_exist=N and Payment_Mode=Online,4.0,4158.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Payment_Mode=Online,29.0,4522.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Does_delivery_charge_exist=Y,28.0,4357.0
5,Service=Steam_Ironing and Total_Garment_bucket=bucket_3 and Store_Name=BANASWADI and amount_bd_bin=bucket_1 and Does_pickup_charge_exist=Y,28.0,4357.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Payment_Mode=Online,20.0,6284.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_delivery_charge_exist=Y,17.0,5324.0
5,Day_of_Week=Tue and Total_Garment_bucket=bucket_3 and Store_Name=DOMLUR and amount_bd_bin=bucket_2 and Does_pickup_charge_exist=Y,17.0,5324.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,18.0,8991.0
5,Day_of_Week=Sun and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,19.0,9396.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Payment_Mode=Online,13.0,6642.0
5,Day_of_Week=Mon and Service=Wash_&_Iron_(Kg_Basis) and amount_bd_bin=bucket_3 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,17.0,8757.0
5,Day_of_Week=Sun and Service=Steam_Ironing and amount_bd_bin=bucket_4 and Does_pickup_charge_exist=Y and Does_delivery_charge_exist=Y,4.0,2952.0
